title,pdf_id,publication_number,organization,scope,unit,issue_date,upsert_date,expiration_date,aux_specific,public_release,pdf_file_name,embedding,gcp_file_id,link,status,status_timestamp,missing_pdf_id,missing_gcp_file_id,duplicate_pdf_id,in_sheet,in_drive,file_name,in_qdrant,record_count,page_count,gcp_file_ids,unique_file_count,zero_record_count,file_ids_match,issues
ALAUX 038/24 Promulgation of new Format of Auxiliary Mission Activity Codes and Descriptions,921381ab-6d98-5616-94a5-a43f520a4a4e,ALAUX_038_24,CG-BSX,National,,2024-11-14T00:00:00Z,,2034-11-14T00:00:00Z,TRUE,TRUE,038_24_PROMULGATION_OF_NEW_FORMAT_OF_AUXILIARY_MISSION_ACTIVITY_CODES_AND_DESCRIPTIONS.pdf,text-embedding-ada-002,1bPDK3idpDZrekTdrMLzFo6PlslolcY2d,https://drive.google.com/file/d/1bPDK3idpDZrekTdrMLzFo6PlslolcY2d,live,,False,False,False,True,True,,True,2,2.0,['1bPDK3idpDZrekTdrMLzFo6PlslolcY2d'],1.0,False,True,[]
ALAUX 037/24 Chief Director's Final Action on National Board Recommendations at NACON 2024,5e7e959c-02d4-5cc1-9f05-340917525134,ALAUX_037_24,CG-BSX,National,,2024-11-01T00:00:00Z,,2034-11-01T00:00:00Z,TRUE,TRUE,037_24_CHIEF_DIRECTORS_FINAL_ACTION_ON_NATIONAL_BOARD_RECOMMENDATIONS_AT_NACON_2024_01NOV24.pdf,text-embedding-ada-002,144nfeKTvcrLdm8kWABG0Pp-D0NEUdRrT,https://drive.google.com/file/d/144nfeKTvcrLdm8kWABG0Pp-D0NEUdRrT,live,,False,False,False,True,True,,True,3,3.0,['144nfeKTvcrLdm8kWABG0Pp-D0NEUdRrT'],1.0,False,True,[]
ALAUX 036/24 Auxiliary Enrollment Application ( ANSC-7001) Update,9e711d91-ebdf-52ee-a3da-5ecca969e21a,ALAUX_036_24,CG-BSX,National,,2024-10-31T00:00:00Z,,2034-10-31T00:00:00Z,TRUE,TRUE,036_24_Auxiliary_Enrollment_Application_ANSC_7001_Update.pdf,text-embedding-ada-002,10t1g5QN3Le7w4IFF_jb0PnQrLJ7k3BCg,https://drive.google.com/file/d/10t1g5QN3Le7w4IFF_jb0PnQrLJ7k3BCg,live,,False,False,False,True,True,,True,2,2.0,['10t1g5QN3Le7w4IFF_jb0PnQrLJ7k3BCg'],1.0,False,True,[]
ALAUX 035/24 Auxiliary Inclusion in American Forces Travel Service,589290ea-5d3c-53b7-a84a-467c639076fa,ALAUX_035_24,CG-BSX,National,,2024-10-09T00:00:00Z,,2034-10-09T00:00:00Z,TRUE,TRUE,035_24_AUXILIARY_INCLUSION_IN_AMERICAN_FORCES_TRAVEL_SERVICE.pdf,text-embedding-ada-002,1g4KwVVBeyz0RbzJQf57bCel_83XNrCEY,https://drive.google.com/file/d/1g4KwVVBeyz0RbzJQf57bCel_83XNrCEY,live,,False,False,False,True,True,,True,2,2.0,['1g4KwVVBeyz0RbzJQf57bCel_83XNrCEY'],1.0,False,True,[]
"AUXILIARY CYBERSECURITY AUGMENTATION PROGRAM, CGCYBERINST 16790.1",166847f0-92ed-5702-b6f5-032f86b1612a,CGCYBERINST 16790.1,CGCYBER,National,,2024-12-21T00:00:00Z,,2034-12-21T00:00:00Z,TRUE,TRUE,CGCYBERINST+16790.1_AuxCyber+Augmentation+Program-printed.pdf,text-embedding-ada-002,14OkkGoI1SLzmpSNBbxOalDLkrtpoJbqy,https://drive.google.com/file/d/14OkkGoI1SLzmpSNBbxOalDLkrtpoJbqy,live,,False,False,False,True,True,,True,5,5.0,['14OkkGoI1SLzmpSNBbxOalDLkrtpoJbqy'],1.0,False,True,[]
ALAUX 002/25 AUXILIARY-SEA SCOUT YOUTH DEVELOPMENT (AUXSCOUT) PROGRAM ENROLLMENTS,b4824959-e536-5dde-8f60-cb320dd0a74f,ALAUX_002_25,CG-BSX,National,,2024-01-15T00:00:00Z,,2034-01-15T00:00:00Z,TRUE,TRUE,002_25_AUXILIARY_SEA_SCOUT_YOUTH_DEVELOPMENT__AUXSCOUT__PROGRAM_ENROLLMENTS.pdf,text-embedding-ada-002,1sLcT3fviN4JWCyCmkBGhQZeCm9ztRrW5,https://drive.google.com/file/d/1sLcT3fviN4JWCyCmkBGhQZeCm9ztRrW5,live,,False,False,False,True,True,,True,1,1.0,['1sLcT3fviN4JWCyCmkBGhQZeCm9ztRrW5'],1.0,False,True,[]
ALAUX 004/25 COMMANDER'S INTENT,314f89a8-bdd7-5fbd-a6a7-2919d00f6b87,ALAUX_004_25,CG-BSX,National,,2024-01-24T00:00:00Z,,2034-01-24T00:00:00Z,TRUE,TRUE,004_25_COMMANDER_S_INTENT.pdf,text-embedding-ada-002,16QOqf4ijXrtUjjQklBk9YdTLkHE32MTp,https://drive.google.com/file/d/16QOqf4ijXrtUjjQklBk9YdTLkHE32MTp,live,,False,False,False,True,True,,True,2,2.0,['16QOqf4ijXrtUjjQklBk9YdTLkHE32MTp'],1.0,False,True,[]
ALAUX 005/25 2025 NATIONAL WORKSHOPS,269d0349-3f9f-5118-8e7c-2ea4605ea2fd,ALAUX_005_25,CG-BSX,National,,2024-01-24T00:00:00Z,,2034-01-24T00:00:00Z,TRUE,TRUE,005_25_2025_NATIONAL_WORKSHOPS.pdf,text-embedding-ada-002,1JsfNkNc07JCZxSULS9YkO83_OmmgCJdn,https://drive.google.com/file/d/1JsfNkNc07JCZxSULS9YkO83_OmmgCJdn,live,,False,False,False,True,True,,True,3,3.0,['1JsfNkNc07JCZxSULS9YkO83_OmmgCJdn'],1.0,False,True,[]
ALAUX 006/25 CANCELLATION OF DEIA-RELATED PROGRAMS AND ACTIVITIES,ab88741b-623d-566f-b591-59fe33ff3c8e,ALAUX_006_25,CG-BSX,National,,2024-01-24T00:00:00Z,,2034-01-24T00:00:00Z,TRUE,TRUE,006_25_CANCEL_DEIA_PROGRAMS_AND_ACTIVITIES.pdf,text-embedding-ada-002,1JahTG6_17gjkCOa-OW5PLj9_nQGa9zBu,https://drive.google.com/file/d/1JahTG6_17gjkCOa-OW5PLj9_nQGa9zBu,live,,False,False,False,True,True,,True,2,2.0,['1JahTG6_17gjkCOa-OW5PLj9_nQGa9zBu'],1.0,False,True,[]
ALCOAST 554/06 AUTOMATIC EXTERNAL DEFIBRILLATOR (AED) USE IN THE COAST GUARD,ad55803f-3175-55cd-b794-90e2bc778f18,ALCOAST_554_06,CG-11,National,,2006-11-06T00:00:00Z,,2016-11-06T00:00:00Z,TRUE,TRUE,AED_ALCOAST_554_06.pdf,text-embedding-ada-002,1N4rZLMHVe6t-p_fnJQNkPyMSbe68ks0v,https://drive.google.com/file/d/1N4rZLMHVe6t-p_fnJQNkPyMSbe68ks0v,live,,False,False,False,True,True,,True,2,2.0,['1N4rZLMHVe6t-p_fnJQNkPyMSbe68ks0v'],1.0,False,True,[]
"U.S. COAST GUARD AUXILIARIST SUPPORT TO COAST GUARD HEALTH CARE FACILITIES, COMDTINST 6010.2F",0e4f13a5-e750-5dae-86d3-4db5706d48be,COMDTINST 6010.2F,CG-11,National,,2022-05-05T00:00:00Z,,2032-05-05T00:00:00Z,TRUE,TRUE,CI_6010_2F.pdf,text-embedding-ada-002,1IqA96v1TYG2uuHsY4Ihnnt-IuWPWRMV5,https://drive.google.com/file/d/1IqA96v1TYG2uuHsY4Ihnnt-IuWPWRMV5,live,,False,False,False,True,True,,True,10,10.0,['1IqA96v1TYG2uuHsY4Ihnnt-IuWPWRMV5'],1.0,False,True,[]
"COAST GUARD MILITARY MEDALS AND AWARDS MANUAL, COMDTINST M1650.25E",7acf661f-3d0d-5a19-8966-cd5a94b03b55,COMDTINST M1650.25E,CG-PSC,National,,2016-08-15T00:00:00Z,,2026-08-15T00:00:00Z,TRUE,TRUE,COAST_GUARD_MILITARY_MEDALS_AND_AWARDS_MANUAL_CIM_1650_25E.pdf,text-embedding-ada-002,1zfXtc1Zx_P8D-ntZUPAU14lHJS34rtPv,https://drive.google.com/file/d/1zfXtc1Zx_P8D-ntZUPAU14lHJS34rtPv,live,,False,False,False,True,True,,True,256,329.0,['1zfXtc1Zx_P8D-ntZUPAU14lHJS34rtPv'],1.0,False,True,[]
U.S. Coast Guard Incident Command System (ICS) Training Job Aid,d00c5b78-6019-5ebe-b754-a172b9671e39,,CG-OEM,National,,2023-01-01T00:00:00Z,,2033-01-01T00:00:00Z,TRUE,TRUE,ICS_Training_Job_Aid_JAN23.pdf,text-embedding-ada-002,1B_g7ZRIne5kqTvfzOBsAWy8pM3fdGQdf,https://drive.google.com/file/d/1B_g7ZRIne5kqTvfzOBsAWy8pM3fdGQdf,live,,False,False,False,True,True,,True,38,38.0,['1B_g7ZRIne5kqTvfzOBsAWy8pM3fdGQdf'],1.0,False,True,[]
"HARASSING BEHAVIOR PREVENTION, RESPONSE, AND ACCOUNTABILITY, COMDTINST 5350.6",75020517-0701-5444-8b78-53b50ba48936,COMDTINST 5350.6,CCG,National,,2023-02-24T00:00:00Z,,2033-02-24T00:00:00Z,TRUE,TRUE,CG__Harassing_Behavior__Prevention__Response__and_Accountability_CI_5350_6_02.pdf,text-embedding-ada-002,1tylgkaBHnZgyLEnB4WJ7skjbSEWLwOnV,https://drive.google.com/file/d/1tylgkaBHnZgyLEnB4WJ7skjbSEWLwOnV,live,,False,False,False,True,True,,True,38,38.0,['1tylgkaBHnZgyLEnB4WJ7skjbSEWLwOnV'],1.0,False,True,[]
"Administrative Investigations Manual, COMDTINST M5830.1",c90b9d25-4c27-5b96-a652-85390f8ff227,COMDTINST M5830.1,CG-LGL,National,,1987-11-06T00:00:00Z,,1997-11-06T00:00:00Z,TRUE,TRUE,CG_Administrative_Investigations_Manual-US_Coast_Guard_CIM_5830_1.pdf,text-embedding-ada-002,1r95Gqw_gR91I8px6da72x2CJxnEYCD5v,https://drive.google.com/file/d/1r95Gqw_gR91I8px6da72x2CJxnEYCD5v,live,,False,False,False,True,True,,True,223,230.0,['1r95Gqw_gR91I8px6da72x2CJxnEYCD5v'],1.0,False,True,[]
ALCOAST 350/17 - NOV 2017 COAST GUARD SOCIAL MEDIA PERSONAL USE GUIDANCE,ff695786-5cf1-5ad6-b8e4-668619090d4d,ALCOAST_350_17,CG-092,National,,2017-11-17T00:00:00Z,,2018-11-17T00:00:00Z,TRUE,TRUE,CG_Social_Media_Personal_Use_Policy.pdf,text-embedding-ada-002,183nplr3S0b_3GPkWyQHtyq6seFgAq_zl,https://drive.google.com/file/d/183nplr3S0b_3GPkWyQHtyq6seFgAq_zl,live,,False,False,False,True,True,,True,2,2.0,['183nplr3S0b_3GPkWyQHtyq6seFgAq_zl'],1.0,False,True,[]
National Policy Statement,8e58361b-b2e9-5c3d-bc49-8bb86f1d5f5d,,NACO,National,,2025-01-01T00:00:00Z,,2099-12-31T00:00:00Z,TRUE,TRUE,National_Safety_Policy_Statement.pdf,text-embedding-ada-002,17xGrtRNc8--hS261a7Necgg5dovO5JEO,https://drive.google.com/file/d/17xGrtRNc8--hS261a7Necgg5dovO5JEO,live,,False,False,False,True,True,,True,2,2.0,['17xGrtRNc8--hS261a7Necgg5dovO5JEO'],1.0,False,True,[]
ALAUX 009/25 2025 EXTENSION TO AUX-SOP-004(A) – ELECTION OF UNIT OFFICERS THROUGH THE USE OF ELECTRONIC MEANS,31fcbc5e-5f99-54d7-8675-d7064d741f2c,ALAUX_009_25,CG-BSX,National,,2025-03-19T00:00:00Z,,2026-03-19T00:00:00Z,TRUE,TRUE,009_25_EXTEND_ELECTRONIC_ELECTIONS.pdf,text-embedding-ada-002,1R3mfSGpSV7uX4lMI5HwL170JwzrikFdf,https://drive.google.com/file/d/1R3mfSGpSV7uX4lMI5HwL170JwzrikFdf,live,,False,False,False,True,True,,True,1,1.0,['1R3mfSGpSV7uX4lMI5HwL170JwzrikFdf'],1.0,False,True,[]
USCG Auxiliary Strategic Plan 2024-2026 [Jan 2025],e48b97b7-061c-5526-b280-66419cf5318a,,NACO,National,,2025-01-27T00:00:00Z,,2099-12-31T00:00:00Z,TRUE,TRUE,2024-2026_Strategic_Plan_-_January_2025.pdf,text-embedding-ada-002,1XwFm8y9YWyuF8cuv2ivSoPTKVmfkZAFu,https://drive.google.com/file/d/1XwFm8y9YWyuF8cuv2ivSoPTKVmfkZAFu,live,,False,False,False,True,True,,True,28,28.0,['1XwFm8y9YWyuF8cuv2ivSoPTKVmfkZAFu'],1.0,False,True,[]
Proctor Request and Designation Process Standard Operating Procedures,a9794b42-9ad4-5992-8dbe-29576740d623,D7-SOP-AD-002,DCO,National,7,2025-04-18T00:00:00Z,,2099-12-31T00:00:00Z,TRUE,TRUE,D7-SOP-AD-002_Proctor_Designation.pdf,text-embedding-ada-002,1tHUnkVmvwIvk5YgVZ_wb13TKmima62Po,https://drive.google.com/file/d/1tHUnkVmvwIvk5YgVZ_wb13TKmima62Po,live,,False,False,False,True,False,D7-SOP-AD-002_Proctor_Designation.pdf,True,5,,['1tHUnkVmvwIvk5YgVZ_wb13TKmima62Po'],1.0,False,True,['Missing in Drive']
D7 Auxiliary ID Card Request Procedures,47781899-a0a9-503d-8063-f929eb6518b5,NRB_JAN 2025,DCO,National,7,2025-01-01T00:00:00Z,,2099-12-31T00:00:00Z,TRUE,TRUE,D7-AUX-ID-Card-Request-Procedures.pdf,text-embedding-ada-002,1kGZGJrazh-YZ5T2_7syrA4uhU4dSSTjB,https://drive.google.com/file/d/1kGZGJrazh-YZ5T2_7syrA4uhU4dSSTjB,live,,False,False,False,True,False,D7-AUX-ID-Card-Request-Procedures.pdf,True,1,,['1kGZGJrazh-YZ5T2_7syrA4uhU4dSSTjB'],1.0,False,True,['Missing in Drive']
ALAUX 010/25 Chief Director's Final Action on National Board Recommendations at NTRAIN 2025,af8c8931-3913-5cad-9f02-125d982cbe86,ALAUX_010_25,CG-BSX,National,,2025-04-01T00:00:00Z,,2026-04-01T00:00:00Z,TRUE,TRUE,010_25_CHIEF_DIRECTOR_S_FINAL_ACTION_ON_NATIONAL_BOARD_RECOMMENDATIONS_AT_NTRAIN_2025.pdf,text-embedding-ada-002,1dxDBQAcPCzxTbZPsk5AgLC0h-HEL-2g2,https://drive.google.com/file/d/1dxDBQAcPCzxTbZPsk5AgLC0h-HEL-2g2,live,,False,False,False,True,True,,False,0,,,,False,,['Missing in Qdrant']
,,,,,,,,,,,,,1R6DtX_1jTKf3WEDARSmW2Ad7WbbxuClG,,,,False,False,False,False,True,2024-2026_Strategic_Plan_-_November_2024.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1C_VU-mFfnEovVaSFeqz0EhDvcPMvqjwa,,,,False,False,False,False,True,10_15_AUXILIARY_MANDATED_TRAINING__AUXMT____NEW_DELIVERY_METHODS_AND_POLICY_CHANGES___06JUN2015.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1xO12dBYJBxVP7XBqBIRpYYN4dHynmRhh,,,,False,False,False,False,True,ALAUX_002_24_2024_NATIONAL_WORKSHOPS.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,19Ql6ALvx6LEGlYTdOgWTEzosc5LnWCXq,,,,False,False,False,False,True,06_19_AUXILIARY_HUMANITARIAN_SERVICE_AWARD.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,15CV77p3T5BQPOhHz1vdIEbA82KIEYEDM,,,,False,False,False,False,True,VE_workshop_Dec_4_22_2023.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1mgQqZ8Ki2ANxmjNnZwAIzIuNR9Fz8sqk,,,,False,False,False,False,True,19_15_AUXILIARY_MANDATED_TRAINING__AUXMT____FAQs_AND_WHAT_IF_SCENARIOS___05NOV2015.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1_wtJKhWacgTDjZDZQ6Ps0QaHLYQR_gnT,,,,False,False,False,False,True,TelecommsWorkshop Final 2024 v1.7 2.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1vpQ669Me6zKWHRKWmkfx-fdhgbzg86BZ,,,,False,False,False,False,True,007_13_ALCOAST_253_13___AUXILIARY_FOOD_SERVICE___10JUN2013.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1YsXGAsb4-Yqs5b7a3pBHbkIUPYrpJ8nY,,,,False,False,False,False,True,Air Operations Workshop - Final 2024 v1.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1N2t2J8vHuxGmq6UEaU8u7wnd8uQmOVxO,,,,False,False,False,False,True,022_22_AUXILIARY_POLICY_STATEMENT.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1vrKKvyPIE0SZFZoTltnjRIu89c-fXnDX,,,,False,False,False,False,True,AUXCA SANITATION WORKSHOP MARCH 2022.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1JMJle3qgrEHoCZwPOX9U00hEJA_vLz1T,,,,False,False,False,False,True,12_14_SIXTH_ANNUAL_OPERATION_DRY_WATER___26JUN2014.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1Twnv1OxOO0SxR4S-lCYZajGHAZLoqkkU,,,,False,False,False,False,True,Program_Visitation_Workshop-B_2019.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1m8aKoPaThcwAK4dfFaJGkaI6JxA1ngxK,,,,False,False,False,False,True,Surface Workshop Final 2024  v1.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,17Bevh6ZUi2L0vz0xSfL947_KRpQY3kpz,,,,False,False,False,False,True,AUXFS Training and Qualification Guide_H-Dir_2014.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1X_EltW4CzIG5ZxxZAf866GOKU_EySqKe,,,,False,False,False,False,True,12_15_TEMPORARY_SUSPENSION_OF_UDC_Istore___12JUN2015.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1CTodsNNKKvVzVvzIDkgpA-feqwe65A9W,,,,False,False,False,False,True,IT Instructor WORKSHOP 2023 Jan 2023 Final.pdf,False,,,,,,,['Orphan file']
,,,,,,,,,,,,,1fl5nHKq3F7UJ-lPvIpybYkzyCvNs-EuW,,,,False,False,False,False,True,CG Public Affairs  CIM_5700_13A_2021-05-01.pdf,False,,,,,,,['Orphan file']
